loc,name,productcode,detail,price,stock
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/hair-clips/girls-fruit-fun-hair-clip-pack/AS003,Girls' fruit fun hair-clip pack,AS003,Guaranteed to deliver your recommended daily dose of cute—she'll love these fruit-themed snap clips.Acrylic.Spot clean.Import.This item is not a toy and is not intended for use by children under three years of age.Item AS003.Please note: This item cannot be sold in or shipped to Rhode Island.,OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/hair-clips/girlsapos-grosgrain-bow-clips-two-pack/BM602,Girls' grosgrain bow clips two-pack,BM602,"For topping off every holiday outfit - these festive grosgrain bows!Polyester, steel.Hand wash.Import.Item BM602.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/hair-ties/girls-bow-scrunchie-two-pack/AV740,Girls' bow scrunchie two-pack,AV740,"Pigtails, high ponies, braids and up-dos... Tame her mane with these sweet bow scrunchies.Cotton.Spot clean.Import.This item is not a toy and is not intended for use by children under three years of age.Item AV740.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/hair-ties/girls-cat-icorn-hair-tie-pack/AM921,Girls' cat-icorn hair tie pack,AM921,"Part cat, part unicorn, all cute. These hair ties are the most playful way to make her everyday ponytail feel, well, magical.Poly, nylon, elastic.Spot clean.Import.This item is not a toy and is not intended for use by children under three years of age.Item AM921.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/hair-ties/girls-scrunchie-pack/AM392,Girls' scrunchie pack,AM392,"A cute scrunchie is the easiest (and fastest) way to make her everyday ponytail feel extra special.Cotton, poly, rubber, elastic.Spot clean.Import.This item is not a toy and is not intended for use by children under three years of age.Item AM392.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/headbands/girls-bow-headband-in-grosgrain/AK468,Girls' bow headband in grosgrain,AK468,"A pretty headband is the cutest, quickest way to keep flyaways off her face.Poly, acrylic.Machine wash.Import.Item AK468.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/headbands/girls-bow-headband/AB818,Girls' bow headband,AB818,"A pretty headband is the cutest, quickest way to keep flyaways off her face.Cotton/nylon/merino wool/elastane.Machine wash.Import.Item AB818.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/headbands/girls-bow-tie-headband/BJ536,Girls' bow-tie headband,BJ536,"The cutest way to keep flyaways at bay? This sweet bow-tie headband, in school-ready colors and prints. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.Cotton woven.Acrylic frame.Spot clean.Import.Item BJ536.",$19.99,Yes
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/headbands/girls-candy-heart-headband/AK457,Girls' candy heart headband,AK457,"This candy heart headband is just as sweet as she is—and perfect for getting into the Valentine's Day spirit.Acrylic, steel headband.Spot clean.Import.This item is not a toy and is not intended for use by children under three years of age.Item AK457.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/headbands/girls-fuzzy-cat-ear-headband/BK200,Girls' fuzzy cat-ear headband,BK200,"The purr-fect finishing touch to every look ? This fun, fuzzy and feline-inspired headband!Polyester woven.Acrylic frame.Spot clean.Import.Item BK200.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/headbands/girls-glitter-critter-headband/BF662,Girls' glitter critter headband,BF662,"Bad hair days? Never heard of 'em. This glittery headband is oh-so-spring-ready with a bunny, flower and butterfly.Cotton outer, poly/cotton lining, steel frame, zinc flowers.Spot clean.Import.Item BF662.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/headbands/girls-knot-headband-in-tartan/BD125,Girls' knot headband in tartan,BD125,"'Tis the season...for festive hair accessories! Case in point: this knot headband in classic tartan.Poly, acrylic.Spot clean.Import.Item BD125.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/headbands/girls-rainbow-gem-headband/AS599,Girls' rainbow gem headband,AS599,"A pretty headband is the cutest, quickest way to keep flyaways off her face.Acrylic stones, brass cups, steel frame.Spot clean.Import.Item AS599.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/headbands/girls-tinsel-pom-pom-headband/AF962,Girls' tinsel pom-pom headband,AF962,'Tis the season...for festive hair accessories! Case in point: this headband with tinsel pom-poms!Poly tinsel.Spot clean.Import.Select stores.Item AF962.,OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/headbands/girls-toucan-pom-pom-headband/AM456,Girls' toucan pom-pom headband,AM456,"Turn any day into the best hair day ever with this fun and whimsical headband featuring a plush pom-pom and colorful toucan.Cotton, poly, acrylic, steel, glitter.Spot clean.Import.Select stores.This item is not a toy and is not intended for use by children under three years of age.Item AM456.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hair-accessories/twisted-bow-velvet-headband-in-leopard/K6523,Twisted bow velvet headband in leopard,K6523,"How to guarantee a good hair day? This super cute headband, featuring a big structured bow.Viscose, polyamide.Import.Item K6523.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hats/girls-beanie-in-rainbow-stripe/AS459,Girls' beanie in rainbow stripe,AS459,A cozy beanie for the kid whose favorite color is...all of them!Cotton.Hand wash.Import.Select stores.Item AS459.,OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hats/girls-sequin-cable-knit-beanie-with-pom-pom/AF280,Girls' sequin cable-knit beanie with pom-pom,AF280,"Just like bright sunshine on freshly fallen snow, she'll love how this cozy beanie sparkles when she's out to play on a crisp winter day.Nylon, wool, poly pom-pom, sequins.Hand wash.Import.Online only.Item AF280.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hats/girls-tie-dye-ball-cap-with-flippable-sequins/L8016,Girls' tie-dye ball cap with flippable sequins,L8016,"The cat's out of the bag: This tie-dye hat, featuring our custom-made reversible sequins on the ears (they change color when you  flip them!), is the purrfect way to keep the sun off her face.Cotton, sequin ears.Spot clean.Import.Item L8016.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/hats/kids-star-hat-with-furry-pom-pom/AB851,Kids' star hat with furry pom-pom,AB851,Talk about star power! One look at this cool hat and she'll be begging to bundle up. Bonus: We made matching gloves!Cotton/nylon/spandex.Machine wash.Import.Select stores.Item AB851.,OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/jewelry/bracelets/alexa-leigh-kids-lucky-elephant-charm/N1037,Alexa Leigh kids' lucky elephant charm,N1037,"Product description provided by our selling partners.Alexa Leigh is a contemporary jewelry line based in Miami with roots in both Aspen and New York. Founded by Alexa Leigh Meyer, the brand was launched in 2010 with the intent to create sentimental value behind each piece. We want you to wear your jewelry everywhere, so all of our jewels are 14k or 18k gold-filled and won't tarnish. We never take our jewels off, and we know you won't want to either!14k gold-filled crystal elephant.Can be added to any bracelet, necklace or earring.All charms are attached prior to shipping unless otherwise specified.Made in the USA.Online only.Item N1037.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/jewelry/bracelets/alexa-leigh-kidsapos-all-smiles-bracelet/N1443,Alexa Leigh kids' all smiles bracelet,N1443,"Product description provided by our selling partners.Alexa Leigh is a contemporary jewelry line based in Miami with roots in both Aspen and New York. Founded by Alexa Leigh Meyer, the brand was launched in 2010 with the intent to create sentimental value behind each piece. We want you to wear your jewelry everywhere, so all of our jewels are 14k or 18k gold-filled and won't tarnish. We never take our jewels off, and we know you won't want to either!14k gold filling.Import.Online only.Item N1443.",$60.00,Yes
https://www.jcrew.com/p/girls/categories/accessories/jewelry/bracelets/girls-festive-bracelet-four-pack/AF296,Girls' festive bracelet four-pack,AF296,"Talk about statement jewelry—these fun, festive bracelets feature wintry catchphrases she'll love. She can either pile them all on or share them with her BFFs.Acrylic beads, formica charms, poly tassel, cubic zirconia.Clean your jewelry after each wearing with a soft cloth.Import.Item AF296.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/jewelry/bracelets/girls-glitter-braid-bracelet/64022,Girls' glitter braid bracelet,64022,"This braided bracelet combines rugged faux leather with always-glam glitter. Sourced from a mill in the UK, because we only use the best.Glitter-coated cotton, nylon/polyurethane microsuede, brass.Import.This item is not a toy and is not intended for use by children under three years of age.Item 64022.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/jewelry/bracelets/girls-rainbow-friendship-bracelet-pack/AS622,Girls' rainbow friendship bracelet pack,AS622,"This sweet friendship bracelet pack is perfect for sharing with a BFF!Acrylic beads, elastic tassel, poly, metal.Spot clean.Import.This item is not a toy and is not intended for use by children under three years of age.Select stores.Item AS622.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/jewelry/bracelets/girls-summer-bracelet-two-pack/BH099,Girls' summer bracelet two-pack,BH099,"Fun for long summer days, this sweet pack of bracelets gives her lots of (outfit) options.Acrylic.Spot clean.Import.Item BH099.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/jewelry/bracelets/girls-under-the-sea-bracelet-pack/AM490,Girls' under-the-sea bracelet pack,AM490,"These sweet nautical bracelets will make any outfit even awesome-r.Acrylic, formica, cubic zirconia.Spot clean.Import.This item is not a toy and is not intended for use by children under three years of age.Item AM490.",OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/jewelry/bracelets/girls-valentine-bracelets-three-pack/AK445,Girls' Valentine bracelets three-pack,AK445,How sweet! She will L-O-V-E these fun pull-on bracelets featuring conversation hearts and colorful beads.Acrylic.Spot clean.Import.This item is not a toy and is not intended for use by children under three years of age.Item AK445.,OUT OF STOCK,No
https://www.jcrew.com/p/girls/categories/accessories/jewelry/bracelets/girls-winter-holiday-bracelets-pack/BD647,Girls' winter holiday bracelets pack,BD647,"These festive bracelets—with bows, candy canes and snowflake shapes—will add an extra dose of cute to any outfit.Acrylic, zinc, steel, poly, cubic zirconia.Spot clean.Import.Item BD647.",OUT OF STOCK,No
